A,B,C,D
1.04163601691,0.22042737273,45.32733,0.31478
1.02280068781,0.219710404083,44.51848,0.07224
1.11577830444,0.18867848912,44.32612,0.01430
0.917479121549,0.147811524494,44.69770,0.00526
0.877315078445,0.139782758144,44.30242,0.01505
1.07806314462,0.183952499381,44.83574,0.05485
1.11613504342,0.233200980105,44.57033,0.17767
1.05821778132,0.174786526307,44.30397,0.01228
1.02906553582,0.233263978086,44.43193,0.06483
1.05153540311,0.220946911038,44.75459,0.12151
1.14303486952,0.248953765932,44.69916,0.00716
1.04260628676,0.206833947591,44.88584,0.00441
1.54887349708,0.291250603872,44.43886,0.04585
1.18360475281,0.200556557997,44.10607,0.01557
0.983895618097,0.2058599474,44.28278,0.01757
1.13280024497,0.227668191355,45.03406,0.09969
1.06878173581,0.213455324012,44.28599,0.01597
1.14703363385,0.258068989548,44.51935,0.04301
1.06711122747,0.221361531082,44.25256,0.10655
1.0253953447,0.177641746192,44.13888,0.00574
0.975373902875,0.191976468778,44.97359,0.00946
1.31976548297,0.263715121485,44.90593,0.06272
1.17078146313,0.217546856384,45.67979,0.04363
1.08968187276,0.265879485993,44.45743,0.15649
1.03536198987,0.226670444547,44.54183,0.15627
1.16644287301,0.212098594295,44.59501,0.01820
1.04316080903,0.221156161316,44.69004,0.12009
1.06511253978,0.219614406462,44.78482,0.06524
0.932865182723,0.157138531293,45.22008,0.00226
1.36700281895,0.218895451296,44.67030,0.03193
1.01332440069,0.216413420236,44.23784,0.03453
1.01108678469,0.244482513085,44.59427,0.01393
1.05875170738,0.251082558681,44.80879,0.10226
 1.15774602133,0.182576015825,44.75154,0.03959
1.07506306092,0.206498715978,44.08426,0.00873
0.993599542019,0.164969935412,44.34647,0.03277
1.07156791311,0.252970546625,44.41080,0.01227
1.10260109872,0.193124183751,44.44258,0.00593
1.08373695567,0.193991298049,44.48394,0.15534
0.945393002938,0.155725348404,45.03598,0.02793
1.19946441937,0.242972940368,44.61065,0.02132
1.09233134387,0.271356167261,44.70652,0.13905
1.27768152117,0.235427232935,44.83296,0.01951
1.18646862398,0.21407839627,44.32271,0.06382
1.08131800229,0.243986545692,44.84746,0.00146
1.23994330692,0.193203872707,44.66365,0.03441
1.14351333711,0.21181516035,44.76287,0.06689
1.45795465882,0.27558652217,45.10199,0.00391
1.55814938758,0.258640249537,44.64622,0.00626
1.04171337855,0.229272016708,44.87745,0.06418
1.2318185096,0.18438326571,44.09679,0.00879
1.25444719295,0.216301457843,44.27269,0.00944
1.15267002146,0.248104863813,44.44430,0.08075
1.3840445266,0.27466194849,44.93558,0.01528
1.00638346992,0.198704345471,44.09816,0.00921
1.13788468361,0.192103350624,44.33125,0.02216
0.916631164223,0.177174851265,44.44104,0.01539
1.15088938122,0.217249214361,44.33125,0.02216
1.08576210904,0.215460550887,44.44104,0.01539
1.18966237462,0.222907524637,44.88637,0.11872
1.20290709123,0.258735165519,44.30239,0.05533
1.13069305699,0.182901826723,44.22117,0.12941
1.0714183311,0.201580409911,44.76188,0.11883
1.39286082929,0.24435511729,45.09383,0.02369
1.21915092632,0.190007354389,44.44021,0.05336
1.17830602048,0.240485970963,44.54921,0.06313
1.16443701876,0.18808622003,44.65970,0.01427
1.21070765831,0.234096692809,44.79900,0.00287
1.46144089703,0.224961909864,44.18964,0.16066
1.28951731167,0.210674981805,44.25669,0.01856
1.13700003352,0.198824920957,44.35819,0.03576
1.07953174983,0.166118754875,44.91202,0.08730
1.33050347356,0.21782829773,45.05713,0.05654
0.852700151497,0.147776851151,44.56043,0.21451
1.22543211826,0.232511773286,44.78145,0.09942
1.1754856926,0.231534786169,44.77507,0.07369
1.11362551907,0.253561948236,44.36424,0.00708
1.00904840389,0.184410614128,44.17580,0.04911
1.13825246325,0.176201124543,44.40151,0.00523
1.1719403363,0.198774917171,44.20654,0.02390
1.2389774026,0.197371640405,44.59746,0.00671
,,44.17015,0.06091
,,44.31297,0.01773
,,44.52867,0.01500
,,44.68251,0.01940
